text,intent
"Làm thế nào để bảo vệ sức khỏe khi đi du lịch?",prevention
"Làm thế nào để bảo vệ sức khỏe khi đi ra ngoài vào mùa đông?",prevention
"Làm thế nào để bảo vệ sức khỏe khi làm việc trong môi trường độc hại?",prevention
"Làm thế nào để bảo vệ sức khỏe khi làm việc trong môi trường lạnh?",prevention
"Làm thế nào để bảo vệ sức khỏe khi sống trong môi trường ô nhiễm?",prevention
"Làm thế nào để bảo vệ sức khỏe khi sử dụng thuốc?",prevention
"Làm thế nào để bảo vệ sức khỏe khi tham gia các hoạt động thể thao?",prevention
"Làm thế nào để bảo vệ sức khỏe khi tham gia các hoạt động thể thao?",prevention
"Làm thế nào để bảo vệ sức khỏe khi tham gia giao thông?",prevention
"Làm thế nào để bảo vệ sức khỏe khi thay đổi thời tiết?",prevention
"Làm thế nào để bảo vệ sức khỏe khi thời tiết thay đổi?",prevention
"Làm thế nào để bảo vệ sức khỏe răng miệng hàng ngày?",prevention
"Làm thế nào để bảo vệ sức khỏe tim mạch?",prevention
"Làm thế nào để bảo vệ sức khỏe trong mùa dịch cúm?",prevention
"Làm thế nào để bảo vệ sức khỏe trong mùa dịch cúm?",prevention
"Làm thế nào để giảm thiểu nguy cơ mắc bệnh trong mùa đông?",prevention
"Làm thế nào để hạn chế nguy cơ mắc bệnh lây qua đường tình dục?",prevention
"Làm thế nào để hạn chế nguy cơ mắc bệnh phổi tắc nghẽn mạn tính?",prevention
"Làm thế nào để hạn chế nguy cơ mắc bệnh tim mạch trong gia đình?",prevention
"Làm thế nào để ngăn ngừa bệnh đau dạ dày?",prevention
"Làm thế nào để ngăn ngừa bệnh đau đầu?",prevention
"Làm thế nào để ngăn ngừa bệnh tật khi thay đổi mùa?",prevention
"Làm thế nào để ngăn ngừa bệnh tật trong gia đình?",prevention
"Làm thế nào để ngăn ngừa bệnh tiêu chảy?",prevention
"Làm thế nào để ngăn ngừa bệnh tiểu đường?",prevention
"Làm thế nào để ngăn ngừa bệnh về da?",prevention
"Làm thế nào để ngăn ngừa bệnh về mắt?",prevention
"Làm thế nào để ngăn ngừa bệnh viêm gan?",prevention
"Làm thế nào để ngăn ngừa bệnh viêm mũi dị ứng?",prevention
"Làm thế nào để ngăn ngừa bệnh viêm phổi?",prevention
"Làm thế nào để ngăn ngừa bệnh viêm thận?",prevention
"Làm thế nào để ngăn ngừa cảm lạnh?",prevention
"Làm thế nào để ngăn ngừa sự lây lan của bệnh dịch?",prevention
"Làm thế nào để phòng ngừa bệnh cận thị cho trẻ em?",prevention
"Làm thế nào để phòng ngừa bệnh cúm?",prevention
"Làm thế nào để phòng ngừa bệnh loãng xương?",prevention
"Làm thế nào để phòng ngừa bệnh tiêu chảy cấp?",prevention
"Làm thế nào để phòng ngừa bệnh tiểu đường loại 2?",prevention
"Làm thế nào để phòng ngừa bệnh tiểu đường ở người lớn?",prevention
"Làm thế nào để phòng ngừa bệnh viêm gan B?",prevention
"Làm thế nào để phòng ngừa bệnh viêm mạch máu?",prevention
"Làm thế nào để phòng ngừa bệnh viêm xoang mãn tính?",prevention
"Làm thế nào để tăng cường hệ miễn dịch cho người lớn tuổi?",prevention
"Làm thế nào để tăng cường hệ miễn dịch?",prevention
"Làm thế nào để tăng cường sức khỏe cho người cao tuổi trong mùa lạnh?",prevention
"Làm thế nào để tăng cường sức khỏe cho người cao tuổi?",prevention
"Làm thế nào để tăng cường sức khỏe cho người đang điều trị bệnh?",prevention
"Làm thế nào để tăng cường sức khỏe cho người làm việc ca đêm?",prevention
"Làm thế nào để tăng cường sức khỏe cho người làm việc căng thẳng?",prevention
"Làm thế nào để tăng cường sức khỏe cho người làm việc trong môi trường khắc nghiệt?",prevention
"Làm thế nào để tăng cường sức khỏe cho người làm việc trong ngành công nghiệp?",prevention
"Làm thế nào để tăng cường sức khỏe cho người làm việc trong ngành dịch vụ?",prevention
"Làm thế nào để tăng cường sức khỏe cho người lao động?",prevention
"Làm thế nào để tăng cường sức khỏe cho người trẻ tuổi?",prevention
"Làm thế nào để tăng cường sức khỏe cho trẻ em trong mùa dịch?",prevention
"Làm thế nào để tăng cường sức khỏe cho trẻ em trong mùa dịch?",prevention
"Làm thế nào để tăng cường sức khỏe hệ miễn dịch cho trẻ em?",prevention
"Làm thế nào để tăng cường sức khỏe hệ tiêu hóa?",prevention
"Làm thế nào để tăng cường sức khỏe khi làm việc từ xa?",prevention
"Làm thế nào để tăng cường sức khỏe tâm thần?",prevention
"Làm thế nào để tăng cường sức khỏe tim mạch trong mùa đông?",prevention
"Làm thế nào để tăng cường sức khỏe xương khớp?",prevention
"Những thói quen nào giúp phòng ngừa bệnh tiểu đường?",prevention
"Tôi có thể làm gì để bảo vệ bản thân khỏi nhiễm virus?",prevention
"Tôi có thể làm gì để bảo vệ bản thân khỏi virus?",prevention
"Tôi có thể làm gì để tăng cường sức đề kháng?",prevention
"Tôi nên làm gì để bảo vệ phổi của mình?",prevention
"Tôi nên làm gì để hạn chế nguy cơ mắc bệnh truyền nhiễm?",prevention
"Tôi nên làm gì để ngăn ngừa bệnh tiểu đường?",prevention
"Tôi nên làm gì để phòng ngừa bệnh nhiễm trùng?",prevention
"Tôi nên làm gì để phòng ngừa bệnh viêm phổi?",prevention


"Bạn có thể giới thiệu bệnh viện nào tốt không?",find_hospital_clinic
"Có bác sĩ nào chuyên về bệnh da liễu không?",find_hospital_clinic
"Có bác sĩ nào chuyên về bệnh lý miễn dịch không?",find_hospital_clinic
"Có bác sĩ nào chuyên về bệnh lý nội khoa không?",find_hospital_clinic
"Có bác sĩ nào chuyên về bệnh lý tâm thần không?",find_hospital_clinic
"Có bác sĩ nào chuyên về bệnh lý thần kinh không?",find_hospital_clinic
"Có bác sĩ nào chuyên về tâm lý học không?",find_hospital_clinic
"Có bác sĩ nào có kinh nghiệm trong điều trị bệnh lý miễn dịch không?",find_hospital_clinic
"Có bác sĩ nào có kinh nghiệm trong điều trị bệnh truyền nhiễm không?",find_hospital_clinic
"Có bác sĩ nào có kinh nghiệm trong điều trị bệnh xương khớp không?",find_hospital_clinic
"Có bác sĩ nào giỏi về bệnh hô hấp không?",find_hospital_clinic
"Có bác sĩ nào giỏi về bệnh lý hô hấp không?",find_hospital_clinic
"Có bác sĩ nào giỏi về bệnh lý nội tiết không?",find_hospital_clinic
"Có bác sĩ nào giỏi về bệnh lý thần kinh không?",find_hospital_clinic
"Có bác sĩ nào giỏi về bệnh lý tim mạch không?",find_hospital_clinic
"Có bác sĩ nào giỏi về bệnh lý xương khớp không?",find_hospital_clinic
"Có bác sĩ nào giỏi về bệnh tiêu hóa không?",find_hospital_clinic
"Có bác sĩ nào giỏi về bệnh tim mạch không?",find_hospital_clinic
"Có bệnh viện nào có bác sĩ chuyên khoa tim mạch không?",find_hospital_clinic
"Có bệnh viện nào có bác sĩ chuyên tiêm vaccine không?",find_hospital_clinic
"Có bệnh viện nào có chương trình khám sức khỏe miễn phí không?",find_hospital_clinic
"Có bệnh viện nào có dịch vụ chăm sóc sức khỏe cho người cao tuổi không?",find_hospital_clinic
"Có bệnh viện nào có dịch vụ chăm sóc sức khỏe tại nhà không?",find_hospital_clinic
"Có bệnh viện nào có dịch vụ chăm sóc sức khỏe tâm lý không?",find_hospital_clinic
"Có bệnh viện nào có dịch vụ chăm sóc sức khỏe tâm thần không?",find_hospital_clinic
"Có bệnh viện nào có dịch vụ dinh dưỡng không?",find_hospital_clinic
"Có bệnh viện nào có dịch vụ hỗ trợ bảo hiểm y tế không?",find_hospital_clinic
"Có bệnh viện nào có dịch vụ khám bệnh cho người cao tuổi không?",find_hospital_clinic
"Có bệnh viện nào có dịch vụ khám bệnh cho người dân t không?",find_hospital_clinic
"Có bệnh viện nào có dịch vụ khám bệnh cho người nước ngoài không?",find_hospital_clinic
"Có bệnh viện nào có dịch vụ khám bệnh cho người tàn tật không?",find_hospital_clinic
"Có bệnh viện nào có dịch vụ khám bệnh cho trẻ em không?",find_hospital_clinic
"Có bệnh viện nào có dịch vụ khám bệnh miễn phí cho người nghèo không?",find_hospital_clinic
"Có bệnh viện nào có dịch vụ khám bệnh miễn phí cho trẻ em không?",find_hospital_clinic
"Có bệnh viện nào có dịch vụ khám bệnh miễn phí không?",find_hospital_clinic
"Có bệnh viện nào có dịch vụ khám bệnh nhanh không?",find_hospital_clinic
"Có bệnh viện nào có dịch vụ khám bệnh qua video không?",find_hospital_clinic
"Có bệnh viện nào có dịch vụ khám bệnh tại nhà không?",find_hospital_clinic
"Có bệnh viện nào có dịch vụ khám ngoài giờ không?",find_hospital_clinic
"Có bệnh viện nào có dịch vụ khám sức khỏe cho doanh nghiệp không?",find_hospital_clinic
"Có bệnh viện nào có dịch vụ khám và điều trị bệnh tiểu đường không?",find_hospital_clinic
"Có bệnh viện nào có dịch vụ phẫu thuật không?",find_hospital_clinic
"Có bệnh viện nào có dịch vụ tiêm ngừa cho học sinh không?",find_hospital_clinic
"Có bệnh viện nào có dịch vụ tiêm ngừa cho người cao tuổi không?",find_hospital_clinic
"Có bệnh viện nào có dịch vụ tiêm ngừa cho người lớn không?",find_hospital_clinic
"Có bệnh viện nào có dịch vụ tiêm ngừa không?",find_hospital_clinic
"Có bệnh viện nào có dịch vụ tiêm vaccine HPV không?",find_hospital_clinic
"Có bệnh viện nào có dịch vụ tư vấn sức khỏe không?",find_hospital_clinic
"Có bệnh viện nào có dịch vụ tư vấn tiêm ngừa không?",find_hospital_clinic
"Có bệnh viện nào có dịch vụ xét nghiệm máu không?",find_hospital_clinic
"Có bệnh viện nào có dịch vụ xét nghiệm nhanh không?",find_hospital_clinic
"Có bệnh viện nào có khoa cấp cứu không?",find_hospital_clinic
"Có bệnh viện nào có khoa chấn thương chỉnh hình không?",find_hospital_clinic
"Có bệnh viện nào có khoa chuyên về tâm lý không?",find_hospital_clinic
"Có bệnh viện nào có khoa hồi sức không?",find_hospital_clinic
"Có bệnh viện nào có khoa hồi sức tích cực không?",find_hospital_clinic
"Có bệnh viện nào có khoa nhi không?",find_hospital_clinic
"Có bệnh viện nào có khoa nội tổng hợp không?",find_hospital_clinic
"Có bệnh viện nào có khoa phục hồi không?",find_hospital_clinic
"Có bệnh viện nào có khoa sản không?",find_hospital_clinic
"Có bệnh viện nào có khoa tâm thần không?",find_hospital_clinic
"Có bệnh viện nào có khoa thận không?",find_hospital_clinic
"Có bệnh viện nào có khoa thần kinh không?",find_hospital_clinic
"Có bệnh viện nào có lịch tiêm ngừa không?",find_hospital_clinic
"Có bệnh viện nào có phòng cấp cứu không?",find_hospital_clinic
"Có bệnh viện nào có thiết bị hiện đại không?",find_hospital_clinic
"Có bệnh viện nào có thông tin về lịch tiêm phòng không?",find_hospital_clinic
"Có bệnh viện nào có thông tin về tiêm ngừa không?",find_hospital_clinic
"Có bệnh viện nào gần đây có dịch vụ cấp cứu không?",find_hospital_clinic
"Có bệnh viện nào gần đây có dịch vụ khám bệnh cho trẻ em không?",find_hospital_clinic
"Có bệnh viện nào gần đây có dịch vụ khám bệnh nhanh không?",find_hospital_clinic
"Có bệnh viện nào gần đây không?",find_hospital_clinic
"Có bệnh viện nào ở quận 12 không?",find_hospital_clinic
"Có bệnh viện nào ở quận 5 không?",find_hospital_clinic
"Có bệnh viện nào ở quận 9 không?",find_hospital_clinic
"Có bệnh viện nào phẫu thuật thẩm mỹ không?",find_hospital_clinic
"Có bệnh viện nào tiêm ngừa COVID-19 không?",find_hospital_clinic
"Có bệnh viện nào tốt cho trẻ em không?",find_hospital_clinic
"Có bệnh viện nào tốt ở gần đây không?",find_hospital_clinic
"Có cách nào tìm bác sĩ chuyên khoa mắt không?",find_hospital_clinic
"Có cách nào tìm bác sĩ chuyên khoa máu không?",find_hospital_clinic
"Có cách nào tìm bác sĩ chuyên khoa tai mũi họng không?",find_hospital_clinic
"Có cách nào tìm bác sĩ chuyên khoa xương khớp không?",find_hospital_clinic
"Có cách nào tìm bệnh viện có dịch vụ phẫu thuật không?",find_hospital_clinic
"Có cách nào tìm bệnh viện ở quận 1 không?",find_hospital_clinic
"Có cách nào tìm bệnh viện ở quận 2 không?",find_hospital_clinic
"Có cách nào tìm bệnh viện ở quận Bình Tân không?",find_hospital_clinic
"Có cách nào tìm cơ sở khám bệnh ở quận 5 không?",find_hospital_clinic
"Có cách nào tìm cơ sở khám bệnh ở quận 6 không?",find_hospital_clinic
